,review_id,text,labels
148,149,"Проводили выходные в Петербурге, приуроченные к торжественной семейной дате, поэтому искали особенный отель и не разочаровались ни на секунду. Довольны всем до мельчайших деталей.Прекрасные номера с индивидуальным дизайном (у нас были Санкт-Петербург и Маракеш), отличные завтраки, внимательный персонал, близость к Мариинскому театру.Вся семья в восторге, мы очень рекомендуем этот отель.","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}]"
149,150,"Отель имеет отличное месторасположение, прямо рядом с Триумфальной аркой и началом Елисейских полей. Пешком до башни и площади Трокадеро, до Crazy Horse и вообще очень удобно :) Это очень очень большой плюс данного отеля.Теперь то, что мне не понравилось:- Стандартные номера ОЧЕНЬ маленькие. Вот номер категории Престиж, это обычный нормальный стандартный номер хорошего 5 звездочного отеля в Европе. Но этот номер довольно дорогой. Поэтому, если есть акция на Booking.com и вам предлагают скидку 75% на номер престиж то стоит брать :)- Интернет. Wi-Fi как бы есть в отеле, но не во всех номерах он нормально ловит. У меня был номер 207 и разговаривать по скайпу и тем более с видео было не возможно.- Завтрак. Франция отличается скудными завтраками, но не 5 звезд отель. Вроде все было, но не тянет на ""ВАУ супер вкусно"". Даже было безлактозное молоко, которое тут все требуют :) Мне завтрак не понравился, 32 евро. Смотрите, фото.Резюме: отель дорогой с удачным расположением. Я бы его советовал только если есть акция и дают большую скидку.","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'negative'}, {'aspect': 'цена', 'sentiment': 'negative'}, {'aspect': 'интернет', 'sentiment': 'negative'}, {'aspect': 'завтрак', 'sentiment': 'negative'}, {'aspect': 'акции и скидки', 'sentiment': 'positive'}]"
150,151,"Небольшой отель в 5 минутах ходьбы от метро. Чисто, хороший завтрак, приятные девушки на ресепшн.Окна выходили во двор-колодец. Напротив - окна другого дома, вида никакого, но ночью тихо. Из минусов - видно плохая вытяжка, в номере, особенно в ванной комнате постоянно пахло табаком, разрешают курить на лестничных клетках. Ручка в душевой кабине было сломана, ребенок не мог настроить душ, поэтому мыться приходилось заставлять. Подходит для остановки на 1- 3 дня.","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'вид из окна', 'sentiment': 'negative'}, {'aspect': 'шумоизоляция', 'sentiment': 'positive'}, {'aspect': 'вытяжка', 'sentiment': 'negative'}, {'aspect': 'запах в номере', 'sentiment': 'negative'}, {'aspect': 'сантехника', 'sentiment': 'negative'}, {'aspect': 'подходит для', 'sentiment': 'positive'}]"
151,152,"Отличный отель за приемлемые цены. Отель удобно расположен, между двумя ветками метро в 10 минутах пешей досягаемости. Для любителей активного отдыха и рвения увидеть всё и сразу будет очень удобно. Выгоднее приобрести серебренную карту местного метро. Что касается питания - мы были на завтраках. При громадном выборе разнообразных ресторанах Дубай этого было достаточно. Хотя удовольствие не дешёвое - цены в ресторанах выше среднего, но в основном всё очень вкусно. На крыше отеля лобби бар и бассейн с отличными видом на город и центр в том числе. Персонал приветливый всегда старались помочь. Есть русскоговорящий сотрудник по имени Исламбек, если не ошибаюсь! Отель предоставляет ежедневный бесплатный трансфер на пляж и в ТЦ Дубай Молл! Хороший отель!!!","[{'aspect': 'цена', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'транспорт', 'sentiment': 'positive'}, {'aspect': 'питание', 'sentiment': 'mixed'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'бассейн', 'sentiment': 'positive'}, {'aspect': 'вид', 'sentiment': 'positive'}, {'aspect': 'трансфер', 'sentiment': 'positive'}]"
152,153,"Номер оправдал целиком мои надежды, а подруга приехавшая ко мне из Голландии была немало удивлена наличием шампуней и туалетной бумаги в 2-х звездочном отеле. Номер убирался регулярно. Мини-завтрак за отдельную плату в малюсеньком закутке около рецепции на первом этаже. Фото с сайта полностью соответствовали действительности. В ванной висит объявление из серии ""зелёных"" с просьбой быть бережными к экологии - использовать полотенца повторно; если гости не согласны, то нужно бросить полотенце на пол. Проход от унитаза к душевому поддону узкий. Есть фен. Все номера для некурящих. Лифт по-фрацузским меркам ""домашних"" мини-отелей нормальный, но по-нашим крайне тесный, хотя двум стройным девушкам с двумя небольшими чемоданами войти можно. Доверительное отношение к оплате. С нас ее взяли в момент отъезда, при этом никакой навязчивости и повышенного контроля. Приятный холл на первом этаже. Если как мне, например, понадобится переждать время перед отъездом или перед заселением то это немаловажно. В 5 минутах станция метро Gate,в 10 минутах - еще станция и ж/д вокзал Монпарнас.","[{'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'удобства в номере', 'sentiment': 'positive'}, {'aspect': 'уборка номера', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'neutral'}, {'aspect': 'соответствие фото', 'sentiment': 'positive'}, {'aspect': 'экологичность', 'sentiment': 'neutral'}, {'aspect': 'ванная комната', 'sentiment': 'mixed'}, {'aspect': 'правила отеля', 'sentiment': 'positive'}, {'aspect': 'лифт', 'sentiment': 'mixed'}, {'aspect': 'оплата', 'sentiment': 'positive'}, {'aspect': 'холл', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}]"
153,154,"...снаружи, как тут уже писали, сменяется довольно неплохим внутренним оснащением холла и комнат. Из плюсов - метро Пл.Мужества в паре минут ходьбы, номер у меня был 2местный стандарт (кажется) - койко-место для одного человека что надо :). На 8м этаже, балкон с видом на телебашню - супер. Завтраки - фуршет, вполне обычная еда. Минус был только один - wi-fi... пароль дают на ресепшене, по этому паролю интернет доступен ограниченное кол-во времени, потом надо опять идти за чеком. Благо, что бесплатно. В остальном каких-то проблем не возникало, из обслуживания общался только с девушками на ресепшене, и то не часто.","[{'aspect': 'внешний вид отеля', 'sentiment': 'negative'}, {'aspect': 'внутреннее оснащение', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'вид из окна', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'neutral'}, {'aspect': 'wi-fi', 'sentiment': 'negative'}, {'aspect': 'обслуживание', 'sentiment': 'neutral'}]"
154,155,"Номера небольшие, чистенько. Ванная комната очень маленькая. Все работало: кондиционер, вай-фай. Остановились на пару ночей, в Париже понравилось снимать квартирку. Рядом с отелем супермаркет. В номере только ночевали, в основном гуляли по городу. Поэтому приходили и без задних ног засыпали.","[{'aspect': 'размер номера', 'sentiment': 'negative'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'ванная комната', 'sentiment': 'negative'}, {'aspect': 'удобства', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'общее впечатление', 'sentiment': 'positive'}]"
155,156,"Отель великолепный, персонал очень гостеприимный, внимательный и обходительный. Номер стандарт - очень уютный, по площади достаточно просторный для двоих. Рядом район Монмарта, Мулен Руж, метро, остановки автобусов L’OPEN TOUR. Очень удобно на них путешестовать по Парижу, есть 4 маршрута, охватывают весь Париж. Брать лучше на 3 дня, чуть подороже, чем на 1 день и за 1 день реально весь Париж не объехать. В номере очень чисто, матрасы удобные, подушки комфортные, белье белоснежное. Каждый день уборка, смена полотенец, постельного белья. Есть шампунь+кондиционер, гель д/душа, лосьон. Все пополняется. Есть минибар: вода, сок, кола. Также пополняется ежедневно. Есть электрический чайник, фен, сейф. Вместо шкафа - металлические стилажи для одежды. Очень удобно: много перекладин и плечиков д/одежды. На мой взгляд даже лучше, чем шкаф с полочками. Можно развешать всю одежду и она не будет мяться. Утюг дают на ресепшен.Завтраки - шведский стол: омлет, жаренная буженина, блины, сыры, мясная нарезка, фрукты, выпечка, йогурты, джемы, соки, чай, кофе. Также в течение дня можно пить чай, кофе, соки без ограничений с выпечкой, тортиками и не только в этом отеле, но во всех отелях Astotel, а их всего 14.Понравилось все, очень достойный отель для 3*","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'удобства в номере', 'sentiment': 'positive'}, {'aspect': 'минибар', 'sentiment': 'positive'}, {'aspect': 'уборка', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'positive'}, {'aspect': 'дополнительные услуги', 'sentiment': 'positive'}]"
156,157,Небольшой уютный отель в центре города. Отличное расположение-многие достопримечательности можно обойти пешком.Недорогой ресторанчик с достойной кухней. Хороший сервис. Номера в отличном состоянии. Доброжелательный персонал. ,"[{'aspect': 'размер отеля', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'ресторан', 'sentiment': 'positive'}, {'aspect': 'кухня', 'sentiment': 'positive'}, {'aspect': 'сервис', 'sentiment': 'positive'}, {'aspect': 'состояние номеров', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}]"
157,158,"Добрый день! Отдыхала в отеле два года подряд, в мае 2013 и 2014 года. Кроме Ситимакс Аль Барша никакие отели больше не рассматриваю. Отель очень хороший, приятный вежливый персонал, особенно понравилась русско-говорящая девушка Аида, всегда во всем помогала. Отличное обслуживание, питание, все на высшем уровне. Отель находится рядом с моллом, в котором есть метро, что само по себе очень удобно. Бесплатный трансфер на пляж к отелю Парус каждый день, бесплатный вай фай в холле отеля, бассейн на крыше с прекрасным видом. В целом месторасположение отеля очень удачное. Собираюсь очень скоро приехать в третий раз! Всем советую!!!","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'обслуживание', 'sentiment': 'positive'}, {'aspect': 'питание', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'трансфер', 'sentiment': 'positive'}, {'aspect': 'wi-fi', 'sentiment': 'positive'}, {'aspect': 'бассейн', 'sentiment': 'positive'}, {'aspect': 'вид', 'sentiment': 'positive'}]"
158,159,"Впечатления о пребывании в гостинице остались только положительные. Приветливый персонал, на ресепшене всегда готовы помочь, если возникают какие нибудь вопросы/пожелания. Номера очень чистые и комфортные!!!Единственное неудобство - расположение отеля, использовали такси, чтобы добраться до станции метро.","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'ресепшен', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'negative'}]"
159,160,"Качественный и удобный отель в Пулково. Все новое, чистое, хорошая парковка и очень приличный завтрак с удобным временем подачи с 6 утра до 10 (в выходные до 11 часов). Персонал очень дружелюбен. Удобно для семьи, есть большие номера с раскладным диваном для детей.","[{'aspect': 'качество', 'sentiment': 'positive'}, {'aspect': 'удобство', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'парковка', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'удобство для семьи', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}]"
160,161,"Бронировали этот отель для семьи. По фото о отзывам вроде бы ничего плохого.Но это не так.Начнем с того, что бронировали мы номер семейный, двухкомнатный(самый дорогой в этом отеле). а заселили нас по приезду в обычный, монсардный с окнами в крыше. На вопрос почему нас селят в номер, который не соответствует забронированному, ответ был следующий: ""все номера заняты. много народу в Париже на новогодние праздники. ничего другого предложит не можем. возможно что через пару дней вас заселят в тот номер, который вы заказывали, при условии что постоялец, который в нем сейчас проживает, выселится"". Мы в шоке! как же так? тогда как минимум скорректируйте цену!Ответ отрицательный. НО это еще не все! Номер, который нам предложили - прокуренный и обшарпаный. Кровать убитая. ремонта в нем не было лет десять минимум. Мебель как в бомжатнике.интернет платный 5 евро за 1 час работы. С ума сойти! и это в самом центре европейского города!в общем сразу же приняли решение уйти от сюда. примерно часа через 2 нашли на соседней улице другой отель за те же деньги, о чем потом ни разу не пожалели.Т.е. нам по факту предоставили более низкий по уровню номер. мы его отказались брать и через два часа съехали из отеля. но по правилам бронирования оплату за сутки все равно списали с кредитки. Длительная переписка с администрацией отеля впоследствии ни к чему не привела.Жулики какие то!не советую. Не потому что у нас случился такой казус (на праздники в Париже всегда все очень дорого), а потому что отель действительно внутри очень старый и грязный и тесный, + откровенное хамство персонала. Да еще администратор на стойке регистрации куда постоянно исчезал и ждать его приходилось по пол часа. эту же картину я застал к вечеру, когда вернулся в отель забрать чемодан. Люди стояли у входа и не могли попасть во внутрь, потому как администратор куда то исчез.делайте выводы!","[{'aspect': 'бронирование', 'sentiment': 'negative'}, {'aspect': 'номер', 'sentiment': 'negative'}, {'aspect': 'цена', 'sentiment': 'negative'}, {'aspect': 'чистота', 'sentiment': 'negative'}, {'aspect': 'мебель', 'sentiment': 'negative'}, {'aspect': 'интернет', 'sentiment': 'negative'}, {'aspect': 'персонал', 'sentiment': 'negative'}, {'aspect': 'администрация', 'sentiment': 'negative'}]"
161,162,"Ехали большим семейством на белые ночи-2012. С местами не просто плохо, а вообще не было ничего. Товарищ порекомендовал этот отель как вариант рассмотреть. Смущало немного, что ни разу не центр. Но, как выяснилось, это даже плюс - тихое место с отличной транспортной доступностью. И стоянка для машины без проблем, места полно. Обслуживание не хуже и не лучше, чем в среднем по Питеру. Для отеля вполне приемлемое, лучше, чем во многих мини-отелях и гест-хаусах. Соотношение цена-качество просто порадовало. И сауна, кстати, после дня на ногах, отличная вещь я вам скажу.","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'транспортная доступность', 'sentiment': 'positive'}, {'aspect': 'парковка', 'sentiment': 'positive'}, {'aspect': 'обслуживание', 'sentiment': 'neutral'}, {'aspect': 'соотношение цена-качество', 'sentiment': 'positive'}, {'aspect': 'сауна', 'sentiment': 'positive'}]"
162,163,"Мы с мужем провели не забываемую неделю в Париже в отеле Square. Отельчик не большой ,очень уютный с приветливыми работниками. Порадовал завтрак всегда разный но очень вкусный чай и конечно же булочки ( я по утрам больше ничего не ем) . По приезду нас вместо Junior suite поселили в Suite,было очень приятно. Номер просторный с большим количеством окон. Как кто то писал ниже ""темный"", там достаточно ламп и торшеров и в принципе концепция комнаты -это расслабится и получать удовольствие от пребывания , а не сидеть и читать книжки или не знаю зачем им понадобилось много света. Рядом с отелем остановка такси до ехать до площади Конкорд около 10 евро , до Эйфелевой башни идти минут 15-20 рассматривая все по сторонам . Так же рядом примерно минут пять хотьбы остановка поездов RER и чуть подальше еще минут пять остановка метро. Может они конечно и ближе ,но так как мы использовали их один раз для того чтобы поехать в Диснейланд и с утра было холодно , мне показалось что примерно 5-7 минут. Спа не пробовали , не было времени так как очень много гуляли. Париж восхитительный город , очень хочется вернуться когда будет тепло и зелено . И конечно же по возможности остановится именно в этом отеле .","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'размер отеля', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'освещение в номере', 'sentiment': 'positive'}, {'aspect': 'расположение отеля', 'sentiment': 'positive'}, {'aspect': 'транспортная доступность', 'sentiment': 'positive'}, {'aspect': 'спа', 'sentiment': 'neutral'}, {'aspect': 'город', 'sentiment': 'positive'}]"
163,164,"Отель меня очень зарадовал. Отличное расположение, приветливый персонал, всё было удобно. Да, небольшой номер, но для того, чтобы поспать больших просторов не надо. Небольшой минус - маленькая стенка в ванной. приходилось ютиться к стенке, чтобы не брызгать водой.","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'удобство', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'mixed'}, {'aspect': 'ванная комната', 'sentiment': 'negative'}]"
164,165,"Отель находится прямо рядом с Place Vendome, на тихой улочке. Сюда можно за 5 минут дойти пешком от Оперы, где находится остановка Roissybus, который за 10 евро довезет вас от аэропорта до центра города. Номера небольшие, но очень фнукциональные и со вкусом обставленные, с большущими окнами, на широких подоконниках которых так приятно сидеть вечером. Цена для такого расположения более чем адекватная. Если Вы жаждете шоппинга, до St Honore минуты три ходу, до Лувра и садов Тюильри еще пять-десять неспешным шагом.Мы с огромным удовольствием провели здесь медовые выходные, и с еще бОльшим вернулись бы сюда. Один-единственный небольшой недостаток - очень маленькая комната для завтраков, есть шанс не найти места.","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'транспортная доступность', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'цена', 'sentiment': 'positive'}, {'aspect': 'шоппинг', 'sentiment': 'positive'}, {'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'negative'}]"
165,166,"Это самый ужасный отель, в котором я когда-либо останавливалась. Когда я выбирала отель, меня привлекли фотки и положительные отзывы на booking.com. В результате оказалось всё не так замечательно, как на фотографиях:- номер очень маленький (хотя мы бронировали улучшенный superior номер!!!)- номер представлял из себя комнатушку на крыше, что очень затрудняло перемещение)- в номере был странный запах от ковра- диванчик был весь в пятнах- wifi едва работал- мебель уже видавшая виды: старая, убитая. Только кровать была хорошаяОчень омрачило поездку то обстоятельство, что нас обвинили в том, что мы буду-то бы сломали крышку от унитаза и попросили заплатить 300 EUR! За что?! Как её вообще можно сломать?! И почему мы должны платить за то, что номера содержаться в таком ужасном состоянии.... В общем, столкнулись с очень странным отношением к клиентам: ""Сам виноват, что выбрал этот отель"".","[{'aspect': 'общее впечатление', 'sentiment': 'negative'}, {'aspect': 'фотографии и отзывы на сайте', 'sentiment': 'negative'}, {'aspect': 'размер номера', 'sentiment': 'negative'}, {'aspect': 'расположение номера', 'sentiment': 'negative'}, {'aspect': 'запах в номере', 'sentiment': 'negative'}, {'aspect': 'чистота мебели', 'sentiment': 'negative'}, {'aspect': 'wi-fi', 'sentiment': 'negative'}, {'aspect': 'состояние мебели', 'sentiment': 'negative'}, {'aspect': 'кровать', 'sentiment': 'positive'}, {'aspect': 'обвинения в повреждении имущества', 'sentiment': 'negative'}, {'aspect': 'отношение персонала', 'sentiment': 'negative'}]"
166,167,"Очень хороший отель в новом районе Берси. Рядом станция метро, много ресторанов и магазинов. Самое замечательное - магазин МЕТРО, в который пускают по российской карте ( выписывают пропуск на один день). Выбор устриц - потрясающий, сомелье в винном отделе выше всех похвал!Отель удобный - кровать убирается в стену, номер становится очень просторным.НО.....сначала предложили номер самой худшей категории, который для инвалидов, в котором вообще не развернуться и который не заказывали.Затем был чуть лучше, но тоже хуже, чем заказ. Только с 3 попытки смогли поселиться в номер, который заказали. Будьте внимательны, возможно, что это стандартная практика отеля, смотрите номера, но заселяйтесь, если все совпадет с заказом. Это оставило негативное впечатление.А в остальном отель прекрасен!","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'удобства в районе', 'sentiment': 'positive'}, {'aspect': 'магазин метро', 'sentiment': 'positive'}, {'aspect': 'устрицы', 'sentiment': 'positive'}, {'aspect': 'сомелье', 'sentiment': 'positive'}, {'aspect': 'удобство номера', 'sentiment': 'positive'}, {'aspect': 'номер для инвалидов', 'sentiment': 'negative'}, {'aspect': 'сервис бронирования', 'sentiment': 'negative'}, {'aspect': 'общее впечатление', 'sentiment': 'mixed'}]"
167,168,"Очень респектабельный отель в центре Парижа, прямо на Елисейских полях (центральной, но не очень чистой улице).Сервис -на высшем уровне, персонал помогает во всех вопросах.Окна нашего номера выходили на Елисейские поля, из-за этого почти всегда было шумно, особенно это нервирует ночью.Но сам отель до того красивый и комфортабельный, что я решила не считать шум в номере и грязь на улице большим недостатком, и поэтому поставила ""5"".Рекомендую!","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'чистота улицы', 'sentiment': 'negative'}, {'aspect': 'сервис', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'шум в номере', 'sentiment': 'negative'}, {'aspect': 'внешний вид отеля', 'sentiment': 'positive'}, {'aspect': 'комфорт', 'sentiment': 'positive'}]"
168,169,"Жили с женой в отеле 2 недели в марте 2013 года. Имеем большой опыт проживания в различных отелях разных стран Европы, есть с чем сравнить. Впечатление самое благоприятное. Об удобном положении отеля есть информация во многих отзывах. Нам понравился персонал. Очень корректный и предупредительный (на рецепшен 4 человека по сменам), все хорошо владеют английским. Номера ежедневно и аккуратно убирают. Чтобы избежать шума просите номер с окнами во двор. Удобно, что в номере есть чайник, ежедневно обновляют чай, кофе, сливки, шоколад в пакетиках, маленькие шоколадки. Размер номера не очень большой, но нам хватало. В радиусе 50-100 метров от отеля есть продуктовый маркет (работает в воскресенье до 21.00), булочные и несколько кафе, брассерий, ресторанов с различным уровнем цен, легко подберете подходящий вам по бюджету. Еще один плюс - близко остановка автобуса Rossybus - без проблем и дешево можно добраться в аэропорт и из аэропорта Шарль де Голль.","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'языковые навыки персонала', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'шумоизоляция', 'sentiment': 'neutral'}, {'aspect': 'удобства в номере', 'sentiment': 'positive'}, {'aspect': 'размер номера', 'sentiment': 'neutral'}, {'aspect': 'близость к магазинам и ресторанам', 'sentiment': 'positive'}, {'aspect': 'транспортная доступность', 'sentiment': 'positive'}]"
169,170,"Останавливаюсь в этом отеле второй раз. Плюсы - очень близко к метро, парковая зона и речной вокзал рядом (перед сном прекрасно прогулялись с женихом вдоль Невы,даже снеговика слепили)))....Что касается номеров - у нас был Стандарт с большой кроватью- очень уютный номер,довольно-таки просторный,все чистенько и аккуратно.Безумно вежливый персонал (горничные в том числе),всегда улыбаются при встрече - ну ооочень приятно находиться в таком месте.","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}]"
170,171,"Останавливался в этом отеле с 14.08. по 22.08 и не жалею об этом. Приветливый персонал, отличные, чистые и уютные номера. В номере есть все что необходимо. На первом этаже расположены магазин где можно купить все необходимое и ресторанчик в котором замечательная кухня и вполне доступные цены. Несмотря на то, что отель расположен практически на окраине города, транспортная развязка есть и добраться до нужных мест можно: рядом с отелем остановка автобуса и в 10-минутах пешком остановка трамвая и метрополитен.","[{'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'удобства в номере', 'sentiment': 'positive'}, {'aspect': 'магазин', 'sentiment': 'positive'}, {'aspect': 'ресторан', 'sentiment': 'positive'}, {'aspect': 'цены', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'mixed'}, {'aspect': 'транспортная доступность', 'sentiment': 'positive'}]"
171,172,"Останавливаемся в этом отеле не в первый раз. Плюсы: удобное расположение (рядом 2 станции метро); улица тупиковая, поэтому очень тихо; есть место припарковать машину; неплохие завтраки; есть возможность пообедать/поужинать (прекрасная солянка, рекомендую!), чистые номера; очень отзывчивый и приятный персонал; Wi-Fi. Минусы: номера действительно небольшие, как-то с детьми брали 2-хкомнатный люкс - тесноватенько, кровать именно в этом номере неширокая, если решит ночью ""присоединиться"" ))) ребенок, кому-то из родителей придется уйти на диван. Хотя в стандартном номере вдвоем нам было вполне комфортно. В итоге: хорошее сочетание цена - качество!Мы и дальше планируем останавливаться в этом отеле.","[{'aspect': 'общее впечатление', 'sentiment': 'positive'}, {'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'тишина', 'sentiment': 'positive'}, {'aspect': 'парковка', 'sentiment': 'positive'}, {'aspect': 'завтрак', 'sentiment': 'positive'}, {'aspect': 'обед/ужин', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'wi-fi', 'sentiment': 'neutral'}, {'aspect': 'размер номера', 'sentiment': 'negative'}, {'aspect': 'кровать', 'sentiment': 'negative'}, {'aspect': 'цена', 'sentiment': 'positive'}, {'aspect': 'качество', 'sentiment': 'positive'}]"
172,173,"Периодически приезжаю в Питер на выходные. Основные критерии при выборе отеля - удобное расположение (в центре, в доступности от достопримечательностей), комфорт и доступная цена. Эти критериям соответствует отель Герцен Хаус, расположенный всего в 5 минутах ходьбы от Исаакиевского собора. Приятно удивил сюрприз от отеля: сувенир с видом Питера. Комфортный, уютный номер, чистота и порядок в отеле. В любое время можно выпить чаю или кофе с печеньем, круасанчиками. Вежливый и внимательный персонал. WI-FI . Есть возможность воспользоваться стационарным компьютером с доступом в Интернет, благодаря чему я прошла он-лайн регистрацию на обратный рейс из Пулково и распечатала посадочный талон. Планирую поездку в ноябре. Обязательно остановлюсь именно в этом отеле (если успею забронировать номер ;)","[{'aspect': 'расположение', 'sentiment': 'positive'}, {'aspect': 'цена', 'sentiment': 'positive'}, {'aspect': 'сюрприз от отеля', 'sentiment': 'positive'}, {'aspect': 'номер', 'sentiment': 'positive'}, {'aspect': 'чистота', 'sentiment': 'positive'}, {'aspect': 'питание', 'sentiment': 'positive'}, {'aspect': 'персонал', 'sentiment': 'positive'}, {'aspect': 'wi-fi', 'sentiment': 'positive'}, {'aspect': 'дополнительные услуги', 'sentiment': 'positive'}, {'aspect': 'бронирование', 'sentiment': 'neutral'}]"
